62783	22860378	/mnt/comenzi/2019/06.Iunie/03.06.2019/Emanuel/STORYFUN.pdf
62785	102085512	/mnt/comenzi/2019/06.Iunie/03.06.2019/Finaru Amalia/Hematologie Clinica_Delia Mut Popescu.pdf
62788	10844772	/mnt/comenzi/2019/06.Iunie/03.06.2019/Luiza/ortopedie_an_iv_31_may_2019_33686.pdf
62790	61307130	/mnt/comenzi/2019/06.Iunie/03.06.2019/Luiza/vol_4_chirurgie_generala_31_may_2019_26224.pdf
62792	399853	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/2016-11-02-2359561169-Model II7 -DECLARATION on publishing options.pdf
62793	448637	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Brezeanu_Gheorghe_cv.pdf
62794	427522	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Gavriloaia_G_CV.pdf
62795	362953	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Kareem_Difar_abstract.pdf
62796	5443826	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Kareem_Difar_art1.pdf
62797	1382136	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Kareem_Difar_art2.pdf
62798	3723343	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Kareem_Difar_art3.pdf
62799	618377	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Kareem_Difar_art4.PDF
62800	2661213	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Kareem_Difar_Bachelor pdf.pdf
62801	1575021	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Kareem_Difar_Bachlor without grade.pdf
62802	2237530	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Kareem_Difar_Birth certificates.pdf
62803	3624268	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Kareem_Difar_thesis.pdf
62804	23137117	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Kareem_Difar_thesis_turnitun 8 april.pdf
62805	1694999	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Kareem_Difar__rezumat_English.pdf
62806	1965938	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/Kareem_Difar__rezumat_rom.pdf
62807	141747	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/nicolaescu_ioan_cv.pdf
62808	301460	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/petrescu_teodor_cv.pdf
62809	151451	/mnt/comenzi/2019/06.Iunie/03.06.2019/New folder/TAMAS Razvan romana_CV.pdf
62811	2150419	/mnt/comenzi/2019/06.Iunie/03.06.2019/Stanciu Mihaela/1..pdf
62815	1102206	/mnt/comenzi/2019/06.Iunie/03.06.2019/Tapluk/Merceologie-alimentara1.pdf
62816	939223	/mnt/comenzi/2019/06.Iunie/03.06.2019/Tapluk/Merceologie-alimentara10.pdf
62817	901298	/mnt/comenzi/2019/06.Iunie/03.06.2019/Tapluk/Merceologie-alimentara11.pdf
62818	952443	/mnt/comenzi/2019/06.Iunie/03.06.2019/Tapluk/Merceologie-alimentara12.pdf
62819	687290	/mnt/comenzi/2019/06.Iunie/03.06.2019/Tapluk/Merceologie-alimentara2.pdf
62820	702635	/mnt/comenzi/2019/06.Iunie/03.06.2019/Tapluk/Merceologie-alimentara3.pdf
62821	859302	/mnt/comenzi/2019/06.Iunie/03.06.2019/Tapluk/Merceologie-alimentara4.pdf
62822	1389200	/mnt/comenzi/2019/06.Iunie/03.06.2019/Tapluk/Merceologie-alimentara5.pdf
62823	1153808	/mnt/comenzi/2019/06.Iunie/03.06.2019/Tapluk/Merceologie-alimentara6.pdf
62824	885211	/mnt/comenzi/2019/06.Iunie/03.06.2019/Tapluk/Merceologie-alimentara7-8.pdf
62825	1008573	/mnt/comenzi/2019/06.Iunie/03.06.2019/Tapluk/Merceologie-alimentara9.pdf
62826	1603684	/mnt/comenzi/2019/06.Iunie/03.06.2019/Tapluk/NOTITE_DE_CURS_GC[1572].pdf
62832	19737488	/mnt/comenzi/2019/06.Iunie/03.06.2019/Zamfirescu Vlad/Ghiduri OG 2019-BUN.pdf
62838	59163095	/mnt/comenzi/2019/06.Iunie/04.06.2019/Alexandru Timoftei/caplan_stroke_29_may_2019_14888.pdf
62841	60287840	/mnt/comenzi/2019/06.Iunie/04.06.2019/Andreea Stioiu/CARTE IMUNO Roitt_s Essential Immunology Thirteenth Edition(www.myuptodate.com).pdf
62844	136564388	/mnt/comenzi/2019/06.Iunie/04.06.2019/Buta Ileana/Practical Grammar. Level 1.pdf
62845	26051926	/mnt/comenzi/2019/06.Iunie/04.06.2019/Buta Ileana/Riley David, Hughes John. - Practical Grammar. Level 1.pdf
62846	136399260	/mnt/comenzi/2019/06.Iunie/04.06.2019/Buta Ileana/S021000457_1906041200000.pdf
62847	46357717	/mnt/comenzi/2019/06.Iunie/04.06.2019/Buta Ileana/SPOKEN GRAMMAR(cut).pdf
62848	46110875	/mnt/comenzi/2019/06.Iunie/04.06.2019/Buta Ileana/SPOKEN GRAMMAR.pdf
62895	2115178	/mnt/comenzi/2019/06.Iunie/04.06.2019/Diana Burceanu/I/Binder1.pdf
62928	2085925	/mnt/comenzi/2019/06.Iunie/04.06.2019/Diana Burceanu/II/Binder1.pdf
62930	90232	/mnt/comenzi/2019/06.Iunie/04.06.2019/Diana Burceanu/II/Sub 2 - completari.pdf
62954	4260177	/mnt/comenzi/2019/06.Iunie/04.06.2019/Diana Burceanu/III/8. Emisfere, configuratie externa.pdf
62955	12678471	/mnt/comenzi/2019/06.Iunie/04.06.2019/Diana Burceanu/III/Binder1.pdf
62956	7870299	/mnt/comenzi/2019/06.Iunie/04.06.2019/Diana Burceanu/III/Nc bazali, CAI, corp calos.pdf
62959	64447	/mnt/comenzi/2019/06.Iunie/04.06.2019/Diana Burceanu/ROMA2S2.pdf
62961	135710435	/mnt/comenzi/2019/06.Iunie/04.06.2019/Estera Smera/Cartea de Bucate a Centrului Lifestyle Herghelia(cut).pdf
62963	136988053	/mnt/comenzi/2019/06.Iunie/04.06.2019/Estera Smera/Cartea de Bucate a Centrului Lifestyle Herghelia.pdf
62965	36812005	/mnt/comenzi/2019/06.Iunie/04.06.2019/Furdui Elena/epdf.pub_duus-topical-diagnosis-in-neurology-anatomy-physio.pdf
62967	19173812	/mnt/comenzi/2019/06.Iunie/04.06.2019/Ionela Raluca/tehnici-chirurgicale-caiet-de-rezidentiat-tarcoveanu.pdf
62969	29092958	/mnt/comenzi/2019/06.Iunie/04.06.2019/Irina Turcanu/12_2016_2017_Basic_and_Clinical.pdf
62972	62405440	/mnt/comenzi/2019/06.Iunie/04.06.2019/Mousalati Beatrice/Pocket Anesthesia Third Edition.pdf
62975	2566331	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/2019-06-03_PP_Book_A5_EN_inhlat_PRINT.pdf
62978	2476285	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/2019-06-03_PP_Book_A5_RU_inhalt_PRINT.pdf
62981	1508519	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/2019-06-03_PP_Umschlag_EN_PRINT.pdf
62982	1513742	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/2019-06-03_PP_Umschlag_RU_PRINT.pdf
62983	2476072	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/2019-06-06_PP_Book_A5_RU_inhalt.pdf
62985	86360	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/LEGALE/Factura_COLIBRI_1280_05-06-2019_16-34-0.pdf
62986	168081	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/LEGALE/INVOICE_COLIBRI_1298_11-07-2019_11-07-00.pdf
62998	501366	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/LEGALE/PROFORMA_COLIBRI_1279_05-06-2019_12-33-16.pdf
62999	146943	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/LEGALE/PROFORMA_COLIBRI_1280_05-06-2019_16-34-0.pdf
63001	2823706	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/LEGALE/SKM_C454e19060716110.pdf
63003	2963647	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/New folder/2019-06-03_PP_Book_A5_EN_inhlat_PRINT_A5.pdf
63004	2529152	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/New folder/2019-06-03_PP_Book_A5_EN_inhlat_PRINT_A5_verso.pdf
63005	3072277	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/New folder/2019-06-03_PP_Book_A5_RU_inhalt_PRINT_A5.pdf
63006	2709043	/mnt/comenzi/2019/06.Iunie/04.06.2019/olena/New folder/2019-06-03_PP_Book_A5_RU_inhalt_PRINT_A5_verso.pdf
63018	1344771	/mnt/comenzi/2019/06.Iunie/04.06.2019/Tiberiu/Andre Green - The dead mother.pdf
63022	638682	/mnt/comenzi/2019/06.Iunie/04.06.2019/Tiberiu/Robert Waska - The Modern Kleinian Approach to Psychoanalytic Technique - Clinical Illustrations.pdf
63026	101507074	/mnt/comenzi/2019/06.Iunie/05.06.2019/Andreea Vrancianu/Strongholds and Followers.pdf
63037	486509471	/mnt/comenzi/2019/06.Iunie/05.06.2019/laura Ion/(Diagnostic Pathology) Robert B Colvin, Anthony Chang et al.-Kidney Diseases-Elsevier (2015).pdf
63039	8255402	/mnt/comenzi/2019/06.Iunie/05.06.2019/laura Ion/8 Robert W. Schrier MD - Manual of Nephrology-LWW (2014).pdf
63041	466947732	/mnt/comenzi/2019/06.Iunie/05.06.2019/laura Ion/Agnes B. Fogo, Michael Kashgarian-Diagnostic Atlas of Renal Pathology-Elsevier (2017).pdf
63044	72057731	/mnt/comenzi/2019/06.Iunie/05.06.2019/Magdalena Dringa/Grabb and Smith's Plastic Surgery (7th Revised edition).pdf
63049	1227121	/mnt/comenzi/2019/06.Iunie/05.06.2019/Militaru Ciprian/(Oxford cognitive science) Pierre Jacob, Marc Jeannerod - Ways of seeing_ the scope and limits of visual cognition-Oxford University Press (2003).pdf
63051	11493090	/mnt/comenzi/2019/06.Iunie/05.06.2019/Militaru Ciprian/Nicholas Shea - Representation in Cognitive Science.pdf
63055	2382494	/mnt/comenzi/2019/06.Iunie/05.06.2019/Mirela Stanica/Daniel-J-Scott-Cruise_More_For_Less_GB_2019_nowm.pdf
63056	3593699	/mnt/comenzi/2019/06.Iunie/05.06.2019/Mirela Stanica/How-To-Fly-More-For-Less-First-Edition-2019.pdf
63059	4401148	/mnt/comenzi/2019/06.Iunie/05.06.2019/Sasu Madalina Elena/EASD-ADA.pdf
63067	7768173	/mnt/comenzi/2019/06.Iunie/06.06.2019/Adrian Ciurciun/Fundamentals of Anaesthesia ( PDFDrive.com ).pdf
63073	815891	/mnt/comenzi/2019/06.Iunie/06.06.2019/Alina Porumboi/diplome_elevi_comunicare_et1_2018_2019_148874.pdf
63074	807813	/mnt/comenzi/2019/06.Iunie/06.06.2019/Alina Porumboi/diplome_elevi_comunicare_et2_2018_2019_148874.pdf
63075	808622	/mnt/comenzi/2019/06.Iunie/06.06.2019/Alina Porumboi/diplome_elevi_matematica_et1_2018_2019_148874.pdf
63076	800540	/mnt/comenzi/2019/06.Iunie/06.06.2019/Alina Porumboi/diplome_elevi_matematica_et2_2018_2019_148874.pdf
63081	3823641	/mnt/comenzi/2019/06.Iunie/06.06.2019/Bostan Raluca Maria/Dr.civ. P.gen.Pers.Suport de curs. 2018-2019.pdf
63085	41873894	/mnt/comenzi/2019/06.Iunie/06.06.2019/Buta Ileana/Treffpunkt(cut).pdf
63089	55308425	/mnt/comenzi/2019/06.Iunie/06.06.2019/Draghici Lavinia/Untitled(1).pdf
63097	4411678	/mnt/comenzi/2019/06.Iunie/06.06.2019/Narcis Zarnescu/ALB NEGRU 2013 Organ-Transplantation-in-Times-of-Donor-Shortage-Challenges-and-Solutions.pdf
63098	4756855	/mnt/comenzi/2019/06.Iunie/06.06.2019/Narcis Zarnescu/ALB NEGRU2012 Medical Care of the Liver Transplant Patient, 4th ed.pdf
63100	25976065	/mnt/comenzi/2019/06.Iunie/06.06.2019/Narcis Zarnescu/COLOR 2006 Human Atlas of Organ Transplantation.pdf
63102	10116631	/mnt/comenzi/2019/06.Iunie/06.06.2019/Narcis Zarnescu/COLOR 2009 Surgical Technique of the Abdominal Organ Procurement.pdf
63104	16106306	/mnt/comenzi/2019/06.Iunie/06.06.2019/Narcis Zarnescu/COLOR 2010 Liver Transplantation.pdf
63106	31980023	/mnt/comenzi/2019/06.Iunie/06.06.2019/Narcis Zarnescu/COLOR 2013 Abdominal-Organ-Retrieval-and-Transplantation-Bench-Surgery.pdf
63180	1680494	/mnt/comenzi/2019/06.Iunie/06.06.2019/New folder/SKM_C454e19060615181.pdf
63263	1481109353	/mnt/comenzi/2019/06.Iunie/06.06.2019/New folder (2)/Williams Obstetrica_ed 24_col.pdf
63265	2299631	/mnt/comenzi/2019/06.Iunie/06.06.2019/New folder (3)/poster 7C03 UPB.pdf
63268	17279019	/mnt/comenzi/2019/06.Iunie/06.06.2019/Raluca Bocai/scrdownloader.com_8e9x4dkpq3.pdf
63271	7306806	/mnt/comenzi/2019/06.Iunie/06.06.2019/Sevastian Emanuela/Neurologie Pediatrica Dana CraiuCatrinel Iliescu 1.pdf
63272	6341057	/mnt/comenzi/2019/06.Iunie/06.06.2019/Sevastian Emanuela/Neurologie Pediatrica Dana CraiuCatrinel Iliescu 2.pdf
63277	108383376	/mnt/comenzi/2019/06.Iunie/07.06.2019/Niculae Mirela/Recuperare-medicala-A.S Nica.pdf
63282	158649447	/mnt/comenzi/2019/06.Iunie/10.06.2019/Balagiu Arina/endodontie.pdf
63284	333699286	/mnt/comenzi/2019/06.Iunie/10.06.2019/Danila George/Ashcraft-s-Pediatric-Surgery.pdf
63290	117595740	/mnt/comenzi/2019/06.Iunie/10.06.2019/Danila George/New folder/Pediatric Surgery.pdf
63291	95668640	/mnt/comenzi/2019/06.Iunie/10.06.2019/Danila George/Operative-Pediatric-Surgery (1).pdf
63294	11723568	/mnt/comenzi/2019/06.Iunie/10.06.2019/Dragu Marian/Monografia Parohiei Măicănești din Județul Vrancea - Licență- printare-converted.pdf
63297	167886	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Cap si gat/cp-biomarker-head-neck-2017-v1000.pdf
63298	525829	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Cap si gat/cp-headandneck-larynx-17protocol-4001.pdf
63299	757561	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Cap si gat/cp-headandneck-lip-oralcavity-17protocol-4001.pdf
63300	633196	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Cap si gat/cp-headandneck-majorsalivaryglands-17protocol-4001.pdf
63301	356627	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Cap si gat/cp-headandneck-nasalcavity-paranasal-17protocol-4001.pdf
63302	394181	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Cap si gat/cp-headandneck-pharynx-19-4002.pdf
63304	966938	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-ampulla-17protocol-4000.pdf
63305	1099211	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-anus-17protocol-4010.pdf
63306	151749	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-appendix-net-17protocol-4001.pdf
63307	174831	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-colon-net-17protocol-4001.pdf
63308	180734	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-duodenum-ampulla-net-17protocol-1001-final.pdf
63309	548338	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-esophagus-17protocol-4000.pdf
63310	908486	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-gallbladder-17protocol-4000.pdf
63311	85246	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-gastric-HER2biomarker17-1001.pdf
63312	157149	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-gihepatobiliary-distalextrahepaticbileducts-17protocol-4001.pdf
63313	848751	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-gihepatobiliary-pancreas-exocrine-17protocol-4001.pdf
63314	135778	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-gilower-appendix-17protocol-4001.pdf
63315	139063	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-gilower-colonrectum-14biomarker-1201.pdf
63316	904892	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-gilower-colonrectum-17protocol-4010.pdf
63317	446574	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-gisofttissue-gist-17protocol-4010.pdf
63318	335003	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-gist-biomarker-15protocol.pdf
63319	922965	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-hepatocellular-17protocol-4000.pdf
63320	358434	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-intrahepatic-bileducts-17protocol-4000.pdf
63321	198331	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-jejunal-Ileal-net-17protocol-1001.pdf
63322	782038	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-pancreas-endocrine-17protocol-4001.pdf
63324	147846	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-pediatric-hepatoblast-resection-19-4000.pdf
63325	346794	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-perihilar-bileducts-17protocol-4001.pdf
63326	1243354	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-small-intestine-17protocol-4000.pdf
63327	1341569	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-stomach-17protocol-4000.pdf
63328	129993	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Digestiv/cp-stomach-net-17protocol-4001.pdf
63330	195368	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Endocrine/cp-endocrine-adrenal-19-4020.pdf
63331	821814	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Endocrine/cp-endocrine-thyroid-19-4100.pdf
63332	140352	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Endocrine/thyroid-16biomarker-1001.pdf
63334	328789	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Genitourinar/cp-kidney-17protocol-4011.pdf
63335	194953	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Genitourinar/cp-malegenital-prostate-radicalprostatectomy-19-4040.pdf
63336	144064	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Genitourinar/cp-malegenital-prostate-turp-19-4040.pdf
63337	67512	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Genitourinar/cp-malegenital-testis-lymphadenectomy-19-4011.pdf
63338	190285	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Genitourinar/cp-malegenital-testis-radicalorchiectomy-19-4011.pdf
63339	48498	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Genitourinar/cp-pediatric-wilms-biopsy-19-4000.pdf
63340	82837	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Genitourinar/cp-pediatric-wilms-resection-19-4000.pdf
63341	288649	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Genitourinar/cp-penis-17protocol-4010.pdf
63342	228384	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Genitourinar/cp-ureter-renalpelvis-17protocol-2100.pdf
63343	170707	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Genitourinar/cp-urethra-17protocol-4011.pdf
63344	212975	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Genitourinar/cp-urinary-bladder-biopsy-19-4011.pdf
63345	296578	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Genitourinar/cp-urinary-bladder-resection-19-4011.pdf
63347	387001	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Gineco/cp-femalereproductive-endometrium-18protocol-4100.pdf
63348	254524	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Gineco/cp-femalereproductive-ovary-fallopian-18protocol-1100.pdf
63349	194902	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Gineco/cp-femalereproductive-uterine-cervix-18protocol-4100.pdf
63350	149748	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Gineco/cp-femalereproductive-uterine-sarcoma-18protocol-4100.pdf
63351	130192	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Gineco/cp-femalereproductive-vagina-18protocol-4100.pdf
63352	123874	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Gineco/cp-femalereproductive-vulva-18protocol-4100.pdf
63353	120734	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Gineco/cp-trophoblast-17protocol-4000.pdf
63354	129565	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Gineco/endometrium-16biomarker-1100.pdf
63356	74694	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Pediatrie/cp-pediatric-ewing-biopsy-19-4000.pdf
63357	348067	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Pediatrie/cp-pediatric-ewing-resection-19-4000.pdf
63358	105571	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Pediatrie/cp-pediatric-germcell-biopsy-19-4000.pdf
63359	105199	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Pediatrie/cp-pediatric-germcell-resection-19-4000.pdf
63362	114725	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Pediatrie/cp-pediatric-neuroblastoma-biopsy-19-4000.pdf
63363	126255	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Pediatrie/cp-pediatric-neuroblastoma-resection-19-4000.pdf
63364	67750	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Pediatrie/cp-pediatric-rhabdomyosarcoma-biopsy-19-4000.pdf
63365	111435	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Pediatrie/cp-pediatric-rhabdomyosarcoma-resection-19-4000.pdf
63369	87964	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Piele si ochi/cp-melanoma-15biomarker-1001.pdf
63370	239683	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Piele si ochi/cp-retinoblastoma-17protocol-4000.pdf
63371	304880	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Piele si ochi/cp-skin-melanoma-17protocol-4010.pdf
63372	184388	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Piele si ochi/cp-skin-merkelcell-17protocol-4001.pdf
63373	244681	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Piele si ochi/cp-uveal-melanoma-17protocol-4000.pdf
63375	243422	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP San/cp-breast-18biomarker-1201.pdf
63376	40744	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP San/cp-breast-dcis-biopsy-19-1000.pdf
63377	256124	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP San/cp-breast-dcis-resection-19-4200.pdf
63378	137344	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP San/cp-breast-invasive-biopsy-19-1000.pdf
63379	494445	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP San/cp-breast-invasive-resection-19-4200.pdf
63381	274587	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP SNC/cp-cns-18protocol-4000.pdf
63385	327663	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Soft tissue si Os/cp-bone-17protocol-4000.pdf
63386	176133	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Soft tissue si Os/cp-other-softtissue-17protocol-4010.pdf
63392	98827	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Torace/cp-mesothelioma-17protocol-4001.pdf
63393	134790	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Torace/cp-thorax-lung-16biomarker-1302.pdf
63394	434172	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Torace/cp-thorax-lung-2017-protocol-4003.pdf
63395	103237	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/CAP Torace/cp-thymus-17protocol-4001.pdf
63396	503600979	/mnt/comenzi/2019/06.Iunie/10.06.2019/Haiducu Ioana/WHO Central Nervous System (2016).pdf
63409	3800310	/mnt/comenzi/2019/06.Iunie/10.06.2019/Mihai Serbanescu/cv-fata.pdf
63412	5131315	/mnt/comenzi/2019/06.Iunie/10.06.2019/Mihai Serbanescu/cv-spate.pdf
63414	2051227	/mnt/comenzi/2019/06.Iunie/10.06.2019/Mihai Serbanescu/f.pdf
63418	1777021	/mnt/comenzi/2019/06.Iunie/10.06.2019/Mihai Serbanescu/v.pdf
63427	67749	/mnt/comenzi/2019/06.Iunie/10.06.2019/Saragea Andreea/DECLARATIE-AUTENTICITATE-LUCRARE-LICENTA-2019.pdf
63428	1762489	/mnt/comenzi/2019/06.Iunie/10.06.2019/Saragea Andreea/licenta 1-converted.pdf
63430	110850048	/mnt/comenzi/2019/06.Iunie/10.06.2019/Usurelu Doru/Johns+Hopkins+Textbook+of+Cardiothoracic+Surgery+2nd+Ed.+[PDF]+[tahir99]+VRG.pdf
63433	20652037	/mnt/comenzi/2019/06.Iunie/10.06.2019/Usurelu Doru/Surgery for Congenital Heart Defects Stark, de Leval, Tsang.pdf
63443	45923751	/mnt/comenzi/2019/06.Iunie/11.06.2019/Adrian Ciurciun/Blocuri locoregionale.pdf
63446	18005947	/mnt/comenzi/2019/06.Iunie/11.06.2019/Adrian Ciurciun/Statistics - A Handbook of Statistical Analyses using SPSS - Excellent !!!.pdf
63449	3965469	/mnt/comenzi/2019/06.Iunie/11.06.2019/Adrian Ciurciun/[doi 10.1007_978-3-030-15342-7] von Heymann, Christian; Boer, Christa -- Patient Blood Management in Cardiac Surgery __.pdf
